id,title,overview,genres,poster_url
777,Grand Illusion,"A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.","Drama, History, War",https://image.tmdb.org/t/p/w500/lWg41zE0FVixkNsFgxnlRyvDYv9.jpg
746419,Father of the Bride,"A father comes to grips with his daughter’s upcoming wedding through the prism of multiple relationships within a big, sprawling Cuban-American family.","Romance, Comedy, Drama",https://image.tmdb.org/t/p/w500/chKMG9tzFqSkj24ejXTio156Qo0.jpg
19666,Lagaan: Once Upon a Time in India,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.","Adventure, Drama, History",https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg
50759,An Autumn Afternoon,"Shuhei Hirayama is a widower with a 24-year-old daughter. Gradually, he comes to realize that she should not be obliged to look after him for the rest of his life, so he arranges a marriage for her.",Drama,https://image.tmdb.org/t/p/w500/4RtWkqywkzxonlnGBwv4RpSw4Rb.jpg
323676,The Boss,"A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",Comedy,https://image.tmdb.org/t/p/w500/q6TAy2EWMpuT6gpxlO3ofj0RYrq.jpg
39457,The Concrete Jungle,An unfortunate and naive girl is set-up by her boyfriend and convicted of drug smuggling. She is sent to a women's correctional facility where she must constantly struggle to survive.,"Crime, Drama",https://image.tmdb.org/t/p/w500/mnJ82f7ulMfFFM7x5S6WzhRTeNG.jpg
739990,Nightbooks,"Alex, a boy obsessed with scary stories, is trapped by a witch in her modern, magical New York City apartment. His original hair-raising tales are the only thing keeping him safe as he desperately tries to find a way out of this twisted place.","Fantasy, Family, Horror",https://image.tmdb.org/t/p/w500/ysJte1iqN8pFQ470tumnViB1wHP.jpg
758769,Unwelcome,"Londoners Maya and Jamie escape their urban nightmare to the tranquility of rural Ireland only to discover malevolent, murderous goblins lurking in the gnarled, ancient wood at the foot of their new garden. When heavily pregnant Maya’s relationship with a local family turns sour, who – or what – will come to her rescue and to what extremes will she go to protect her unborn child?","Horror, Fantasy",https://image.tmdb.org/t/p/w500/88bGObx8YKLQDOOhcrBHHzXpiAv.jpg
1167725,Love Is in the Air,A fiercely independent pilot fighting to keep her family business afloat starts to fall for the man sent by corporate to ground her operation forever.,"Romance, Comedy",https://image.tmdb.org/t/p/w500/cAn1tvopkqATQ0AfV4LK08ReAvp.jpg
295151,Let It Snow,"In a small town on Christmas Eve, a snowstorm brings together a group of young people. They soon find their friendships and love lives colliding, and come Christmas morning, nothing will be the same.","Romance, Comedy",https://image.tmdb.org/t/p/w500/rEVu3E1OhMPJeCAn9a6QLyVhZDj.jpg
39939,Super Troopers,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.","Comedy, Crime, Mystery",https://image.tmdb.org/t/p/w500/yJyxPItcLNVfYr7idOphQTmQ9hK.jpg
9494,Look Who's Talking,"Mollie is a single working mother who's out to find the perfect father for her child. Her baby, Mikey, prefers James, a cab driver turned babysitter who has what it takes to make them both happy. But Mollie won't even consider James. It's going to take all the tricks a baby can think of to bring them together before it's too late.","Comedy, Romance",https://image.tmdb.org/t/p/w500/uVM0D7Q6U9H6xMSZmMdfwECih5h.jpg
20222,Sex with Love,"In Santiago, Chile, the schoolteacher Luisa proposes a debate about sex with the parents of her students with the intention of giving classes about sex education to the youngsters.","Comedy, Romance",https://image.tmdb.org/t/p/w500/9Unz4SnlkXg0OAxgiLKZAfu096c.jpg
63710,Honey 2,"After a brush with the law, Maria has returned to her gritty Bronx roots to rebuild her life with nothing but a talent for street dance and a burning ambition to prove herself.","Music, Comedy, Drama",https://image.tmdb.org/t/p/w500/qQnWrF7khfYvpWdEeKhSuoDCGA5.jpg
983,The Man Who Would Be King,"A robust adventure about two British adventurers who take over primitive Kafiristan as ""godlike"" rulers, meeting a tragic end through their desire for a native girl. Based on a short story by Rudyard Kipling.","Adventure, Drama",https://image.tmdb.org/t/p/w500/gc5fS9UfNrGm5cBlbAI560YbDSF.jpg
1189798,Squealer,"When young women begin to disappear across a small town, a police officer and a street-smart social worker follow clues to a remote pig farm and discover the local butcher has been bringing his work home.","Thriller, Action, Horror",https://image.tmdb.org/t/p/w500/wdNdrqVJgkNNuYbI11TiiYkuP7Q.jpg
455411,Tom and Jerry: Willy Wonka and the Chocolate Factory,The classic Roald Dahl tale gets a modern twist when Tom and Jerry enter the amazing world of Willy Wonka's Chocolate Factory.,"Animation, Comedy, Family",https://image.tmdb.org/t/p/w500/vh5iYhj80l1inSdep61sF8g1S8m.jpg
39412,Emmanuelle 3,Emmanuelle and her architect husband continue their amoral lifestyle in the Seychelles. But when a casual dilliance between her and a film director starts to turn serious her husband shows very traditional signs of jealousy.,"Drama, Romance",https://image.tmdb.org/t/p/w500/6TMvJX8PHS6672JI9R5YuCllGB6.jpg
9290,Crocodile Dundee in Los Angeles,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent","Adventure, Comedy",https://image.tmdb.org/t/p/w500/hwt6iJjPuXRDKJON5s9G9pdfPbu.jpg
10322,Being There,"A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.","Comedy, Drama",https://image.tmdb.org/t/p/w500/3RO3jbCKEey2T9bYFkYt9xpwen9.jpg
954388,Quicksand,A married couple on the brink of divorce becomes trapped in quicksand while hiking through a Colombian rainforest. It’s a struggle for survival as they battle the elements of the jungle and must work together in order to escape.,"Thriller, Horror, Mystery, Drama",https://image.tmdb.org/t/p/w500/cVLfO3CbVg8p5Qcaifq6AidOe2w.jpg
164251,Serena,"North Carolina mountains at the end of the 1920s – George and Serena Pemberton, love-struck newly-weds, begin to build a timber empire. Serena soon proves herself to be equal to any man: overseeing loggers, hunting rattle-snakes, even saving a man’s life in the wilderness. With power and influence now in their hands, the Pembertons refuse to let anyone stand in the way of their inflated love and ambitions. However, once Serena discovers George’s hidden past and faces an unchangeable fate of her own, the Pemberton’s passionate marriage begins to unravel leading toward a dramatic reckoning.",Drama,https://image.tmdb.org/t/p/w500/6P1IgM4T3cOmEiBL01AFtPbHk9E.jpg
9584,Convoy,"Trucker Rubber Duck and his buddies Pig Pen, Widow Woman and Spider Mike use their CB radios to warn one another of the presence of cops. But conniving Sheriff Wallace is hip to the truckers' tactics, and begins tricking the drivers through his own CB broadcasts. Facing constant harassment from the law, Rubber Duck and his pals use their radios to coordinate a vast convoy and rule the road.","Action, Comedy, Drama",https://image.tmdb.org/t/p/w500/xjowoBInlikSlvfAYDRN9ubaODB.jpg
234200,Pride,"In 1984, a group of LGBT activists decide to raise money to support the National Union of Mineworkers during their lengthy strike. There is only one problem: the Union seems embarrassed to receive their support.","Drama, Comedy",https://image.tmdb.org/t/p/w500/mrITqHNw0XzT7egAPByDuiE3QZf.jpg
152737,August: Osage County,"An intense look at the lives of the strong-willed daughters of the Weston family, whose paths have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional mother who raised them.","Comedy, Drama",https://image.tmdb.org/t/p/w500/fvjxr77dfxdIOY3lvj0bHP4B5xT.jpg
41003,White Palace,"Max Baron is a Jewish advertising executive in his 20s who's still getting over the death of his wife. Nora Baker is a 40-something diner waitress who enjoys the wilder side of life. Mismatched or not, their attraction is instant and smoldering. With time, however, their class and age differences become an obstacle in their relationship, especially since Max can't keep Nora a secret from his Jewish friends and upper-crust associates forever.","Drama, Romance",https://image.tmdb.org/t/p/w500/8H63Gjhfa5f2zkXgEuFA2ThdDJ6.jpg
763788,Dangerous,"A reformed sociopath heads to a remote island after the death of his brother. Soon after his arrival, the island falls under siege from a deadly gang of mercenaries, and when he discovers their role in his brother’s demise, he sets out on a relentless quest for vengeance.","Action, Thriller",https://image.tmdb.org/t/p/w500/8RqdjlPjyN59FnMkw5nnpaRXJde.jpg
785980,The Colors of Fire,"February 1927. The funeral of Marcel Péricourt, the most powerful banker in Paris. His daughter Madeleine must take the helm of the financial empire of which she is the heiress. But she has a son, Paul, who with an unexpected and tragic gesture will place her on the path to ruin.","History, Drama",https://image.tmdb.org/t/p/w500/fiAymbgADFKnJMu1NSJhLOvb4SM.jpg
376866,Jackie,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.",Drama,https://image.tmdb.org/t/p/w500/nF9N33PfhizMEzbfxHoxXBo2vx9.jpg
50321,Mars Needs Moms,"When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.","Adventure, Animation, Family",https://image.tmdb.org/t/p/w500/g94LNU4pipIUJLkTvYIgNGfT2J2.jpg
1037827,Breaking Point,"Mathieu owes everything to his friend Vincent : his house, his job, and even his life, ten years ago. With their wives, they are an inseparable quartet, and live the easy life on the French Riviera. But Mathieu discovers Vincent is cheating on his wife.","Thriller, Crime",https://image.tmdb.org/t/p/w500/kMfzNO3lpATB5mxc8D06PR9T2nO.jpg
12622,Violent Cop,A detective breaks all rules of ethical conduct while investigating a colleague’s involvement in drug pushing and Yakuza activities.,"Crime, Thriller, Action, Drama",https://image.tmdb.org/t/p/w500/9MmLBW1xFlSBu0xcv5KZOKp89OC.jpg
70841,Doraemon: Nobita's Dinosaur,"After bringing a fossilized egg back to life with the Time Cloth, Nobita finds himself the owner of a baby dinosaur. Everything is fine until it grows up. Nobita and friends use Doraemon's time machine to return it back to its own time.","Animation, Adventure, Family, Fantasy, Science Fiction",https://image.tmdb.org/t/p/w500/g0D94CrNm8bTCgHdpURTmR46s1Q.jpg
65851,Jackass 3.5,"Johnny Knoxville of 'Jackass' releases unused material of stunts, tricks, antics and shenanigans shot during the production of 'Jackass 3D' that didn't make it into the film, as well as the hilarious outtakes.","Comedy, Documentary, Action",https://image.tmdb.org/t/p/w500/o0cILOYbqfppTLAhkI2tzA2BWtX.jpg
38778,Dinner for Schmucks,"Rising executive Tim Conrad works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",Comedy,https://image.tmdb.org/t/p/w500/djwkUFhkM81gIsI9ZZ7I6ajZAKY.jpg
